,extended,latitude,longitude,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
1701,0,36.035538,68.643112,0,0.0,1,0,2,3,1688,0,5,7.0,0,0.0,Taliban
1702,0,34.674866,70.21344,0,0.0,1,0,2,4,291,0,6,2.0,1,0.0,Taliban
1703,0,33.796944,68.934585,0,0.0,1,0,3,14,1716,0,6,2.0,1,0.0,Taliban
1704,0,31.619314,65.050156,0,1.0,1,0,2,3,234,0,5,22.0,-9,0.0,Taliban
1705,0,31.825871,64.576431,0,0.0,1,1,3,4,20,0,6,1.0,-9,0.0,Taliban
1706,0,31.488245,64.321492,0,0.0,1,0,3,19,934,0,6,11.0,1,0.0,Taliban
1707,0,36.298439,68.638029,0,0.0,1,0,2,14,736,0,5,13.0,0,0.0,Taliban
1708,0,33.97652,69.706658,0,0.0,1,0,2,3,12,0,5,14.0,0,0.0,Taliban
1709,0,31.467463,64.092445,0,0.0,1,0,3,3,300,0,6,6.0,1,0.0,Taliban
1710,0,33.590603,71.44062,0,0.0,1,0,3,1,1741,0,6,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1711,0,34.398573,72.06038,0,0.0,1,0,3,14,1730,0,6,8.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1712,1,33.766336,72.357344,0,0.0,1,0,2,14,1725,0,5,4.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
1713,0,35.075339,72.854657,0,0.0,1,0,3,19,1737,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1714,0,32.781111,69.329167,0,0.0,1,0,2,1,1777,0,5,0.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1715,0,34.76548,72.328087,1,0.0,1,0,7,8,1745,0,8,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1716,0,34.006004,71.53743,0,0.0,1,0,3,14,1735,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1717,0,32.306099,69.579956,1,0.0,1,0,2,14,1753,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1718,0,32.5539,72.131987,0,0.0,1,0,2,3,1758,0,6,12.0,1,1.0,Tehrik-i-Taliban Pakistan (TTP)
1719,0,34.856902,71.429936,0,0.0,1,0,3,8,1756,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1720,0,34.793956,72.775814,0,0.0,1,0,1,14,1759,0,5,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1721,1,32.320237,69.859741,0,0.0,1,0,2,17,1738,0,8,70.0,1,1.0,Tehrik-i-Taliban Pakistan (TTP)
1722,0,33.697271,71.144852,0,0.0,1,0,6,4,1786,0,5,3.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
1723,0,33.908578,71.070055,0,0.0,1,0,3,8,1780,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1724,1,34.396497,72.615832,0,0.0,1,0,6,2,1773,0,5,2.0,-9,1.0,Tehrik-i-Taliban Pakistan (TTP)
1725,0,31.50547,74.34288,0,1.0,1,1,5,15,1743,0,6,28.0,1,1.0,Tehrik-i-Taliban Pakistan (TTP)
1726,0,34.574856,71.276081,0,1.0,1,0,3,1,1774,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1727,0,33.528893,71.056122,0,0.0,1,0,1,2,1757,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1728,0,33.594013,73.069077,0,1.0,1,0,2,14,1744,0,5,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1729,1,33.68745,71.516037,1,0.0,1,0,1,14,1760,0,9,2.0,0,1.0,Tehrik-i-Taliban Pakistan (TTP)
1730,0,34.965592,71.822004,0,0.0,1,0,2,14,1732,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1731,0,32.974638,70.14558,0,0.0,1,0,2,14,1785,0,5,3.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1732,0,35.202293,71.873006,0,0.0,1,0,3,2,1789,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1733,0,34.002579,71.382477,0,0.0,1,0,3,8,1781,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1734,0,34.0,71.383333,0,0.0,1,0,3,14,13,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1735,0,31.834328,70.90905,0,0.0,1,1,3,3,1747,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1736,0,33.825361,70.847724,0,0.0,1,1,3,15,198,0,6,14.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1737,0,24.891115,67.143311,0,0.0,1,1,3,3,1792,0,6,5.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1738,0,32.56699,69.831711,0,0.0,1,0,2,4,20,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1739,0,32.41304,70.46611,0,1.0,1,0,2,3,1751,0,6,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1740,0,34.565494,71.477429,0,0.0,1,0,2,4,1739,0,5,21.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1741,0,33.47483,71.48759,0,0.0,1,0,3,3,250,0,6,6.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1742,0,34.567793,71.480221,0,0.0,1,0,2,4,1140,0,6,7.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1743,0,34.007206,71.983078,0,0.0,1,0,3,4,1729,0,6,0.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1744,0,33.654339,70.183861,0,0.0,1,0,3,7,1794,0,6,2.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1745,0,33.370038,70.54496,0,0.0,1,1,3,4,451,0,6,8.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1746,0,32.929773,70.669266,0,0.0,1,1,3,3,282,0,6,6.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1747,0,33.726945,70.694618,0,0.0,1,0,2,4,1140,0,5,23.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1748,1,34.345856,71.370506,0,1.0,1,0,6,1,1769,0,5,1.0,1,1.0,Tehrik-i-Taliban Pakistan (TTP)
1749,0,34.552254,71.181984,0,0.0,1,0,2,4,1754,0,5,3.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1750,0,31.816667,70.916667,0,1.0,1,0,3,3,1779,0,6,0.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1751,0,33.91758,71.562035,0,1.0,1,0,2,17,186,0,5,4.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1752,0,34.793385,71.503181,0,0.0,1,0,1,17,1782,0,5,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1753,0,31.590166,74.575894,0,0.0,1,1,3,14,13,0,6,62.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1754,0,33.885767,71.120431,0,0.0,1,0,2,14,1790,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1755,0,34.102074,71.47802,0,0.0,1,0,1,1,1772,0,5,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1756,0,33.976307,71.437157,0,0.0,1,0,1,4,1793,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1757,0,32.995865,70.687074,0,0.0,1,0,2,4,1140,0,5,5.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1758,0,33.558414,70.696106,0,0.0,1,0,2,4,12,0,5,11.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1759,0,30.705992,70.648447,0,0.0,1,1,3,22,1770,0,6,10.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1760,0,34.602047,71.516363,0,0.0,1,0,3,7,1795,0,6,2.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1761,0,34.794618,72.36441,0,0.0,1,0,1,3,1787,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1762,0,34.458016,71.117305,0,1.0,1,0,3,4,12,0,6,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1763,0,34.421209,71.117328,0,1.0,0,0,2,4,1791,0,5,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1764,0,34.595433,71.261751,0,0.0,0,0,1,17,1765,0,6,1.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1765,0,34.552243,71.257927,0,1.0,1,0,3,3,1761,0,6,1.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1766,0,28.002285,68.728009,0,1.0,1,1,3,15,198,0,6,2.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1767,0,28.000466,68.728471,0,1.0,1,1,3,15,1752,0,6,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1768,0,34.217285,71.561043,0,0.0,1,0,1,14,1776,0,5,1.0,-9,0.0,Tehrik-i-Taliban Pakistan (TTP)
1769,0,31.578721,74.268464,1,0.0,0,0,2,3,85,0,5,4.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1770,0,34.595278,71.461111,0,1.0,0,0,1,17,1767,0,6,0.0,1,0.0,Tehrik-i-Taliban Pakistan (TTP)
1771,0,33.831888,69.960989,0,1.0,1,0,3,4,1727,0,6,4.0,0,0.0,Tehrik-i-Taliban Pakistan (TTP)
1772,0,-12.050934,-77.126044,0,0.0,1,0,3,1,399,0,6,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1773,0,-18.006645,-70.246245,0,0.0,1,0,2,10,1061,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1774,0,6.441862,-75.72667,0,0.0,1,0,3,21,1853,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1775,0,-17.192736,-70.932814,0,0.0,1,0,2,4,698,0,5,10.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1776,0,-16.609087,-71.215523,0,0.0,1,0,3,3,1075,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1777,0,-10.193333,-76.238889,0,0.0,1,0,2,4,1004,0,5,9.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1778,0,-9.529924,-77.5288,0,0.0,1,0,3,2,1839,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1779,0,-6.779131,-79.83942,0,0.0,1,0,3,1,1807,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1780,0,-12.003379,-76.918423,0,0.0,1,0,2,3,282,0,5,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1781,0,-11.122722,-77.610568,0,0.0,1,0,3,1,1836,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1782,0,-13.105251,-72.044649,0,0.0,1,0,2,3,699,0,5,6.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1783,0,-12.050894,-77.126074,0,0.0,1,0,3,21,1796,0,6,0.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1784,0,-6.613881,-76.695042,0,0.0,1,0,2,14,1809,0,5,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1785,0,-11.253812,-75.580068,0,0.0,1,0,2,4,332,0,5,8.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1786,0,-7.794691,-76.196402,0,0.0,1,0,2,17,332,0,5,50.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1787,0,-11.254239,-74.636893,0,0.0,1,0,2,4,699,0,5,7.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1788,0,-11.056033,-75.328236,0,0.0,1,0,2,4,1854,0,5,5.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
1789,0,-11.057148,-75.061115,0,0.0,1,0,3,1,1833,0,5,1.0,1,0.0,Tupac Amaru Revolutionary Movement (MRTA)
